id,device,timestamp,sensor_type,value,lat,lon,is_deleted
45414,33,2025-07-03 18:22:36,CO2 ,353.0,31.76494,117.2648,0
45413,33,2025-07-03 18:22:36,CH4,0.0,31.76494,117.2648,0
45404,33,2025-07-03 18:22:32,CO2 ,351.0,31.76494,117.2648,0
45403,33,2025-07-03 18:22:32,CH4,0.0,31.76494,117.2648,0
45398,33,2025-07-03 18:22:28,CO2 ,351.0,31.76494,117.2648,0
45397,33,2025-07-03 18:22:28,CH4,0.0,31.76494,117.2648,0
45394,33,2025-07-03 18:22:27,CO2 ,350.0,31.76494,117.2648,0
45393,33,2025-07-03 18:22:27,CH4,0.0,31.76494,117.2648,0
45390,33,2025-07-03 18:22:26,CO2 ,350.0,31.76494,117.2648,0
45389,33,2025-07-03 18:22:26,CH4,0.0,31.76494,117.2648,0
45386,33,2025-07-03 18:22:24,CO2 ,350.0,31.76494,117.2648,0
45385,33,2025-07-03 18:22:24,CH4,0.0,31.76494,117.2648,0
45378,33,2025-07-03 18:22:21,CO2 ,350.0,31.76494,117.2648,0
45377,33,2025-07-03 18:22:21,CH4,0.0,31.76494,117.2648,0
45374,33,2025-07-03 18:22:19,CO2 ,350.0,31.76494,117.2648,0
45373,33,2025-07-03 18:22:19,CH4,0.0,31.76494,117.2648,0
45370,33,2025-07-03 18:22:18,CO2 ,-2.0,31.76494,117.2648,0
45369,33,2025-07-03 18:22:18,CH4,0.0,31.76494,117.2648,0
45368,33,2025-07-03 18:22:17,CO2 ,351.0,31.76494,117.2648,0
45367,33,2025-07-03 18:22:17,CH4,0.0,31.76494,117.2648,0
45362,33,2025-07-03 18:22:13,CO2 ,352.0,31.76494,117.2648,0
45361,33,2025-07-03 18:22:13,CH4,0.0,31.76494,117.2648,0
45358,33,2025-07-03 18:22:12,CO2 ,351.0,31.76494,117.2648,0
45357,33,2025-07-03 18:22:12,CH4,0.0,31.76494,117.2648,0
45354,33,2025-07-03 18:22:10,CO2 ,350.0,31.76494,117.2648,0
45353,33,2025-07-03 18:22:10,CH4,0.0,31.76494,117.2648,0
45350,33,2025-07-03 18:22:09,CO2 ,350.0,31.76494,117.2648,0
45349,33,2025-07-03 18:22:09,CH4,0.0,31.76494,117.2648,0
45346,33,2025-07-03 18:22:08,CO2 ,352.0,31.76494,117.2648,0
45345,33,2025-07-03 18:22:08,CH4,0.0,31.76494,117.2648,0
45342,33,2025-07-03 18:22:06,CO2 ,351.0,31.76494,117.2648,0
45341,33,2025-07-03 18:22:06,CH4,0.0,31.76494,117.2648,0
45334,33,2025-07-03 18:22:02,CO2 ,350.0,31.76494,117.2648,0
45333,33,2025-07-03 18:22:02,CH4,0.0,31.76494,117.2648,0
45330,33,2025-07-03 18:22:01,CO2 ,350.0,31.76494,117.2648,0
45329,33,2025-07-03 18:22:01,CH4,0.0,31.76494,117.2648,0
45326,33,2025-07-03 18:22:00,CO2 ,352.0,31.76494,117.2648,0
45325,33,2025-07-03 18:22:00,CH4,0.0,31.76494,117.2648,0
45322,33,2025-07-03 18:21:58,CO2 ,353.0,31.76494,117.2648,0
45321,33,2025-07-03 18:21:58,CH4,0.0,31.76494,117.2648,0
45318,33,2025-07-03 18:21:57,CO2 ,353.0,31.76494,117.2648,0
45317,33,2025-07-03 18:21:57,CH4,0.0,31.76494,117.2648,0
45314,33,2025-07-03 18:21:56,CO2 ,-2.0,31.76494,117.2648,0
45313,33,2025-07-03 18:21:56,CH4,0.0,31.76494,117.2648,0
45306,33,2025-07-03 18:21:52,CO2 ,355.0,31.76494,117.2648,0
45305,33,2025-07-03 18:21:52,CH4,0.0,31.76494,117.2648,0
45302,33,2025-07-03 18:21:50,CO2 ,356.0,31.76494,117.2648,0
45301,33,2025-07-03 18:21:50,CH4,0.0,31.76494,117.2648,0
45298,33,2025-07-03 18:21:49,CO2 ,357.0,31.76494,117.2648,0
45297,33,2025-07-03 18:21:49,CH4,0.0,31.76494,117.2648,0
45294,33,2025-07-03 18:21:48,CO2 ,356.0,31.76494,117.2648,0
45293,33,2025-07-03 18:21:48,CH4,0.0,31.76494,117.2648,0
45290,33,2025-07-03 18:21:47,CO2 ,354.0,31.76494,117.2648,0
45289,33,2025-07-03 18:21:47,CH4,0.0,31.76494,117.2648,0
45286,33,2025-07-03 18:21:45,CO2 ,354.0,31.76494,117.2648,0
45285,33,2025-07-03 18:21:45,CH4,0.0,31.76494,117.2648,0
45282,33,2025-07-03 18:21:44,CO2 ,353.0,31.76494,117.2648,0
45281,33,2025-07-03 18:21:44,CH4,0.0,31.76494,117.2648,0
45278,33,2025-07-03 18:21:43,CO2 ,352.0,31.76494,117.2648,0
45277,33,2025-07-03 18:21:43,CH4,0.0,31.76494,117.2648,0
45274,33,2025-07-03 18:21:42,CO2 ,353.0,31.76494,117.2648,0
45273,33,2025-07-03 18:21:42,CH4,0.0,31.76494,117.2648,0
45270,33,2025-07-03 18:21:40,CO2 ,354.0,31.76494,117.2648,0
45269,33,2025-07-03 18:21:40,CH4,0.0,31.76494,117.2648,0
45266,33,2025-07-03 18:21:39,CO2 ,354.0,31.76494,117.2648,0
45265,33,2025-07-03 18:21:39,CH4,0.0,31.76494,117.2648,0
45262,33,2025-07-03 18:21:38,CO2 ,353.0,31.76494,117.2648,0
45261,33,2025-07-03 18:21:38,CH4,0.0,31.76494,117.2648,0
45258,33,2025-07-03 18:21:37,CO2 ,-2.0,31.76494,117.2648,0
45257,33,2025-07-03 18:21:37,CH4,0.0,31.76494,117.2648,0
45254,33,2025-07-03 18:21:35,CO2 ,354.0,31.76494,117.2648,0
45253,33,2025-07-03 18:21:35,CH4,0.0,31.76494,117.2648,0
45250,33,2025-07-03 18:21:34,CO2 ,355.0,31.76494,117.2648,0
45249,33,2025-07-03 18:21:34,CH4,0.0,31.76494,117.2648,0
45246,33,2025-07-03 18:21:33,CO2 ,354.0,31.76494,117.2648,0
45245,33,2025-07-03 18:21:33,CH4,0.0,31.76494,117.2648,0
45242,33,2025-07-03 18:21:32,CO2 ,353.0,31.76494,117.2648,0
45241,33,2025-07-03 18:21:32,CH4,0.0,31.76494,117.2648,0
45240,33,2025-07-03 18:21:30,CO2 ,353.0,31.76494,117.2648,0
45239,33,2025-07-03 18:21:30,CH4,0.0,31.76494,117.2648,0
45238,33,2025-07-03 18:21:29,CO2 ,353.0,31.76494,117.2648,0
45237,33,2025-07-03 18:21:29,CH4,0.0,31.76494,117.2648,0
45234,33,2025-07-03 18:21:28,CO2 ,352.0,31.76494,117.2648,0
45233,33,2025-07-03 18:21:28,CH4,0.0,31.76494,117.2648,0
45230,33,2025-07-03 18:21:27,CO2 ,351.0,31.76494,117.2648,0
45229,33,2025-07-03 18:21:27,CH4,0.0,31.76494,117.2648,0
45226,33,2025-07-03 18:21:25,CO2 ,350.0,31.76494,117.2648,0
45225,33,2025-07-03 18:21:25,CH4,0.0,31.76494,117.2648,0
45224,33,2025-07-03 18:21:24,CO2 ,350.0,31.76494,117.2648,0
45223,33,2025-07-03 18:21:24,CH4,0.0,31.76494,117.2648,0
45222,33,2025-07-03 18:21:23,CO2 ,350.0,31.76494,117.2648,0
45221,33,2025-07-03 18:21:23,CH4,0.0,31.76494,117.2648,0
45218,33,2025-07-03 18:21:22,CO2 ,350.0,31.76494,117.2648,0
45217,33,2025-07-03 18:21:22,CH4,0.0,31.76494,117.2648,0
45214,33,2025-07-03 18:21:20,CO2 ,-2.0,31.76494,117.2648,0
45213,33,2025-07-03 18:21:20,CH4,0.0,31.76494,117.2648,0
45210,33,2025-07-03 18:21:19,CO2 ,350.0,31.76494,117.2648,0
45209,33,2025-07-03 18:21:19,CH4,0.0,31.76494,117.2648,0
45206,33,2025-07-03 18:21:18,CO2 ,350.0,31.76494,117.2648,0
45205,33,2025-07-03 18:21:18,CH4,0.0,31.76494,117.2648,0
45202,33,2025-07-03 18:21:17,CO2 ,350.0,31.76494,117.2648,0
45201,33,2025-07-03 18:21:17,CH4,0.0,31.76494,117.2648,0
45198,33,2025-07-03 18:21:15,CO2 ,350.0,31.76494,117.2648,0
45197,33,2025-07-03 18:21:15,CH4,0.0,31.76494,117.2648,0
45194,33,2025-07-03 18:21:14,CO2 ,350.0,31.76494,117.2648,0
45193,33,2025-07-03 18:21:14,CH4,0.0,31.76494,117.2648,0
45190,33,2025-07-03 18:21:13,CO2 ,350.0,31.76494,117.2648,0
45189,33,2025-07-03 18:21:13,CH4,0.0,31.76494,117.2648,0
45182,33,2025-07-03 18:21:09,CO2 ,350.0,31.76494,117.2648,0
45181,33,2025-07-03 18:21:09,CH4,0.0,31.76494,117.2648,0
45178,33,2025-07-03 18:21:07,CO2 ,350.0,31.76494,117.2648,0
45177,33,2025-07-03 18:21:07,CH4,0.0,31.76494,117.2648,0
45174,33,2025-07-03 18:21:06,CO2 ,350.0,31.76494,117.2648,0
45173,33,2025-07-03 18:21:06,CH4,0.0,31.76494,117.2648,0
45170,33,2025-07-03 18:21:05,CO2 ,350.0,31.76494,117.2648,0
45169,33,2025-07-03 18:21:05,CH4,0.0,31.76494,117.2648,0
45166,33,2025-07-03 18:21:04,CO2 ,350.0,31.76494,117.2648,0
45165,33,2025-07-03 18:21:04,CH4,0.0,31.76494,117.2648,0
45164,33,2025-07-03 18:21:02,CO2 ,350.0,31.76494,117.2648,0
45163,33,2025-07-03 18:21:02,CH4,0.0,31.76494,117.2648,0
45162,33,2025-07-03 18:21:01,CO2 ,350.0,31.76494,117.2648,0
45161,33,2025-07-03 18:21:01,CH4,0.0,31.76494,117.2648,0
45158,33,2025-07-03 18:21:00,CO2 ,350.0,31.76494,117.2648,0
45157,33,2025-07-03 18:21:00,CH4,0.0,31.76494,117.2648,0
45154,33,2025-07-03 18:20:58,CO2 ,-2.0,31.76494,117.2648,0
45153,33,2025-07-03 18:20:58,CH4,0.0,31.76494,117.2648,0
45150,33,2025-07-03 18:20:57,CO2 ,350.0,31.76494,117.2648,0
45149,33,2025-07-03 18:20:57,CH4,0.0,31.76494,117.2648,0
45146,33,2025-07-03 18:20:56,CO2 ,350.0,31.76494,117.2648,0
45145,33,2025-07-03 18:20:56,CH4,0.0,31.76494,117.2648,0
45142,33,2025-07-03 18:20:55,CO2 ,350.0,31.76494,117.2648,0
45141,33,2025-07-03 18:20:55,CH4,0.0,31.76494,117.2648,0
45138,33,2025-07-03 18:20:53,CO2 ,350.0,31.76494,117.2648,0
45137,33,2025-07-03 18:20:53,CH4,0.0,31.76494,117.2648,0
45134,33,2025-07-03 18:20:52,CO2 ,350.0,31.76494,117.2648,0
45133,33,2025-07-03 18:20:52,CH4,0.0,31.76494,117.2648,0
45130,33,2025-07-03 18:20:51,CO2 ,350.0,31.76494,117.2648,0
45129,33,2025-07-03 18:20:51,CH4,0.0,31.76494,117.2648,0
45126,33,2025-07-03 18:20:49,CO2 ,350.0,31.76494,117.2648,0
45125,33,2025-07-03 18:20:49,CH4,0.0,31.76494,117.2648,0
45122,33,2025-07-03 18:20:48,CO2 ,350.0,31.76494,117.2648,0
45121,33,2025-07-03 18:20:48,CH4,0.0,31.76494,117.2648,0
45118,33,2025-07-03 18:20:47,CO2 ,350.0,31.76494,117.2648,0
45117,33,2025-07-03 18:20:47,CH4,0.0,31.76494,117.2648,0
45114,33,2025-07-03 18:20:46,CO2 ,350.0,31.76494,117.2648,0
45113,33,2025-07-03 18:20:46,CH4,0.0,31.76494,117.2648,0
45110,33,2025-07-03 18:20:44,CO2 ,350.0,31.76494,117.2648,0
45109,33,2025-07-03 18:20:44,CH4,0.0,31.76494,117.2648,0
45106,33,2025-07-03 18:20:43,CO2 ,-2.0,31.76494,117.2648,0
45105,33,2025-07-03 18:20:43,CH4,0.0,31.76494,117.2648,0
45102,33,2025-07-03 18:20:42,CO2 ,350.0,31.76494,117.2648,0
45101,33,2025-07-03 18:20:42,CH4,0.0,31.76494,117.2648,0
45098,33,2025-07-03 18:20:41,CO2 ,350.0,31.76494,117.2648,0
45097,33,2025-07-03 18:20:41,CH4,0.0,31.76494,117.2648,0
45094,33,2025-07-03 18:20:39,CO2 ,350.0,31.76494,117.2648,0
45093,33,2025-07-03 18:20:39,CH4,0.0,31.76494,117.2648,0
45090,33,2025-07-03 18:20:38,CO2 ,350.0,31.76494,117.2648,0
45089,33,2025-07-03 18:20:38,CH4,0.0,31.76494,117.2648,0
45086,33,2025-07-03 18:20:37,CO2 ,350.0,31.76494,117.2648,0
45085,33,2025-07-03 18:20:37,CH4,0.0,31.76494,117.2648,0
45082,33,2025-07-03 18:20:36,CO2 ,350.0,31.76494,117.2648,0
45081,33,2025-07-03 18:20:36,CH4,0.0,31.76494,117.2648,0
45078,33,2025-07-03 18:20:34,CO2 ,350.0,31.76494,117.2648,0
45077,33,2025-07-03 18:20:34,CH4,0.0,31.76494,117.2648,0
45074,33,2025-07-03 18:20:33,CO2 ,350.0,31.76494,117.2648,0
45073,33,2025-07-03 18:20:33,CH4,0.0,31.76494,117.2648,0
45070,33,2025-07-03 18:20:32,CO2 ,350.0,31.76494,117.2648,0
45069,33,2025-07-03 18:20:32,CH4,0.0,31.76494,117.2648,0
45066,33,2025-07-03 18:20:31,CO2 ,350.0,31.76494,117.2648,0
45065,33,2025-07-03 18:20:31,CH4,0.0,31.76494,117.2648,0
45062,33,2025-07-03 18:20:29,CO2 ,350.0,31.76494,117.2648,0
45061,33,2025-07-03 18:20:29,CH4,0.0,31.76494,117.2648,0
45058,33,2025-07-03 18:20:28,CO2 ,350.0,31.76494,117.2648,0
45057,33,2025-07-03 18:20:28,CH4,0.0,31.76494,117.2648,0
45054,33,2025-07-03 18:20:27,CO2 ,350.0,31.76494,117.2648,0
45053,33,2025-07-03 18:20:27,CH4,0.0,31.76494,117.2648,0
45050,33,2025-07-03 18:20:26,CO2 ,350.0,31.76494,117.2648,0
45049,33,2025-07-03 18:20:25,CH4,0.0,31.76494,117.2648,0
45046,33,2025-07-03 18:20:24,CO2 ,350.0,31.76494,117.2648,0
45045,33,2025-07-03 18:20:24,CH4,0.0,31.76494,117.2648,0
45042,33,2025-07-03 18:20:23,CO2 ,-2.0,31.76494,117.2648,0
45041,33,2025-07-03 18:20:23,CH4,0.0,31.76494,117.2648,0
45038,33,2025-07-03 18:20:22,CO2 ,350.0,31.76494,117.2648,0
45037,33,2025-07-03 18:20:22,CH4,0.0,31.76494,117.2648,0
45030,33,2025-07-03 18:20:17,CO2 ,351.0,31.76494,117.2648,0
45029,33,2025-07-03 18:20:17,CH4,0.0,31.76494,117.2648,0
45024,33,2025-07-03 18:20:16,CO2 ,350.0,31.76494,117.2648,0
45023,33,2025-07-03 18:20:16,CH4,0.0,31.76494,117.2648,0
45020,33,2025-07-03 18:20:15,CO2 ,350.0,31.76494,117.2648,0
45019,33,2025-07-03 18:20:15,CH4,0.0,31.76494,117.2648,0
45016,33,2025-07-03 18:20:14,CO2 ,350.0,31.76494,117.2648,0
45015,33,2025-07-03 18:20:14,CH4,0.0,31.76494,117.2648,0
45012,33,2025-07-03 18:20:12,CO2 ,350.0,31.76494,117.2648,0
45011,33,2025-07-03 18:20:12,CH4,0.0,31.76494,117.2648,0
45008,33,2025-07-03 18:20:11,CO2 ,350.0,31.76494,117.2648,0
45007,33,2025-07-03 18:20:11,CH4,0.0,31.76494,117.2648,0
45004,33,2025-07-03 18:20:10,CO2 ,351.0,31.76494,117.2648,0
45003,33,2025-07-03 18:20:10,CH4,0.0,31.76494,117.2648,0
45000,33,2025-07-03 18:20:09,CO2 ,352.0,31.76494,117.2648,0
44999,33,2025-07-03 18:20:09,CH4,0.0,31.76494,117.2648,0
44996,33,2025-07-03 18:20:07,CO2 ,351.0,31.76494,117.2648,0
44995,33,2025-07-03 18:20:07,CH4,0.0,31.76494,117.2648,0
44992,33,2025-07-03 18:20:06,CO2 ,352.0,31.76494,117.2648,0
44991,33,2025-07-03 18:20:06,CH4,0.0,31.76494,117.2648,0
44988,33,2025-07-03 18:20:05,CO2 ,352.0,31.76494,117.2648,0
44987,33,2025-07-03 18:20:05,CH4,0.0,31.76494,117.2648,0
44984,33,2025-07-03 18:20:03,CO2 ,-2.0,31.76494,117.2648,0
44983,33,2025-07-03 18:20:03,CH4,0.0,31.76494,117.2648,0
44980,33,2025-07-03 18:20:02,CO2 ,352.0,31.76494,117.2648,0
44979,33,2025-07-03 18:20:02,CH4,0.0,31.76494,117.2648,0
44976,33,2025-07-03 18:20:01,CO2 ,352.0,31.76494,117.2648,0
44975,33,2025-07-03 18:20:01,CH4,0.0,31.76494,117.2648,0
44972,33,2025-07-03 18:20:00,CO2 ,353.0,31.76494,117.2648,0
44971,33,2025-07-03 18:20:00,CH4,0.0,31.76494,117.2648,0
44968,33,2025-07-03 18:19:58,CO2 ,350.0,31.76494,117.2648,0
44967,33,2025-07-03 18:19:58,CH4,0.0,31.76494,117.2648,0
44964,33,2025-07-03 18:19:57,CO2 ,353.0,31.76494,117.2648,0
44963,33,2025-07-03 18:19:57,CH4,0.0,31.76494,117.2648,0
44960,33,2025-07-03 18:19:56,CO2 ,354.0,31.76494,117.2648,0
44959,33,2025-07-03 18:19:56,CH4,0.0,31.76494,117.2648,0
44956,33,2025-07-03 18:19:52,CO2 ,354.0,31.76494,117.2648,0
44955,33,2025-07-03 18:19:52,CH4,0.0,31.76494,117.2648,0
44952,33,2025-07-03 18:19:51,CO2 ,354.0,31.76494,117.2648,0
44951,33,2025-07-03 18:19:51,CH4,0.0,31.76494,117.2648,0
44948,33,2025-07-03 18:19:49,CO2 ,358.0,31.76494,117.2648,0
44947,33,2025-07-03 18:19:49,CH4,0.0,31.76494,117.2648,0
44944,33,2025-07-03 18:19:48,CO2 ,357.0,31.76494,117.2648,0
44943,33,2025-07-03 18:19:48,CH4,0.0,31.76494,117.2648,0
44940,33,2025-07-03 18:19:47,CO2 ,358.0,31.76494,117.2648,0
44939,33,2025-07-03 18:19:47,CH4,0.0,31.76494,117.2648,0
44936,33,2025-07-03 18:19:46,CO2 ,358.0,31.76494,117.2648,0
44935,33,2025-07-03 18:19:46,CH4,0.0,31.76494,117.2648,0
44932,33,2025-07-03 18:19:44,CO2 ,358.0,31.76494,117.2648,0
44931,33,2025-07-03 18:19:44,CH4,0.0,31.76494,117.2648,0
44928,33,2025-07-03 18:19:43,CO2 ,-2.0,31.76494,117.2648,0
44927,33,2025-07-03 18:19:43,CH4,0.0,31.76494,117.2648,0
44924,33,2025-07-03 18:19:42,CO2 ,353.0,31.76494,117.2648,0
44923,33,2025-07-03 18:19:42,CH4,0.0,31.76494,117.2648,0
44920,33,2025-07-03 18:19:40,CO2 ,352.0,31.76494,117.2648,0
44919,33,2025-07-03 18:19:40,CH4,0.0,31.76494,117.2648,0
44916,33,2025-07-03 18:19:39,CO2 ,351.0,31.76494,117.2648,0
44915,33,2025-07-03 18:19:39,CH4,0.0,31.76494,117.2648,0
44912,33,2025-07-03 18:19:38,CO2 ,350.0,31.76494,117.2648,0
44911,33,2025-07-03 18:19:38,CH4,0.0,31.76494,117.2648,0
44908,33,2025-07-03 18:19:37,CO2 ,350.0,31.76494,117.2648,0
44907,33,2025-07-03 18:19:37,CH4,0.0,31.76494,117.2648,0
44900,33,2025-07-03 18:19:33,CO2 ,350.0,31.76494,117.2648,0
44899,33,2025-07-03 18:19:33,CH4,0.0,31.76494,117.2648,0
44896,33,2025-07-03 18:19:32,CO2 ,350.0,31.76494,117.2648,0
44895,33,2025-07-03 18:19:31,CH4,0.0,31.76494,117.2648,0
44892,33,2025-07-03 18:19:30,CO2 ,350.0,31.76494,117.2648,0
44891,33,2025-07-03 18:19:30,CH4,0.0,31.76494,117.2648,0
44888,33,2025-07-03 18:19:29,CO2 ,350.0,31.76494,117.2648,0
44887,33,2025-07-03 18:19:29,CH4,0.0,31.76494,117.2648,0
44884,33,2025-07-03 18:19:28,CO2 ,350.0,31.76494,117.2648,0
44883,33,2025-07-03 18:19:28,CH4,0.0,31.76494,117.2648,0
44880,33,2025-07-03 18:19:26,CO2 ,350.0,31.76494,117.2648,0
44879,33,2025-07-03 18:19:26,CH4,0.0,31.76494,117.2648,0
44876,33,2025-07-03 18:19:25,CO2 ,350.0,31.76494,117.2648,0
44875,33,2025-07-03 18:19:25,CH4,0.0,31.76494,117.2648,0
44872,33,2025-07-03 18:19:24,CO2 ,-2.0,31.76494,117.2648,0
44871,33,2025-07-03 18:19:24,CH4,0.0,31.76494,117.2648,0
44868,33,2025-07-03 18:19:23,CO2 ,350.0,31.76494,117.2648,0
44867,33,2025-07-03 18:19:23,CH4,0.0,31.76494,117.2648,0
44864,33,2025-07-03 18:19:22,CO2 ,350.0,31.76494,117.2648,0
44863,33,2025-07-03 18:19:22,CH4,0.0,31.76494,117.2648,0
44860,33,2025-07-03 18:19:20,CO2 ,350.0,31.76494,117.2648,0
44859,33,2025-07-03 18:19:20,CH4,0.0,31.76494,117.2648,0
44856,33,2025-07-03 18:19:19,CO2 ,350.0,31.76494,117.2648,0
44855,33,2025-07-03 18:19:19,CH4,0.0,31.76494,117.2648,0
44852,33,2025-07-03 18:19:18,CO2 ,350.0,31.76494,117.2648,0
44851,33,2025-07-03 18:19:18,CH4,0.0,31.76494,117.2648,0
44848,33,2025-07-03 18:19:17,CO2 ,350.0,31.76494,117.2648,0
44847,33,2025-07-03 18:19:17,CH4,0.0,31.76494,117.2648,0
44844,33,2025-07-03 18:19:15,CO2 ,350.0,31.76494,117.2648,0
44843,33,2025-07-03 18:19:15,CH4,0.0,31.76494,117.2648,0
44840,33,2025-07-03 18:19:14,CO2 ,350.0,31.76494,117.2648,0
44839,33,2025-07-03 18:19:14,CH4,0.0,31.76494,117.2648,0
44836,33,2025-07-03 18:19:13,CO2 ,350.0,31.76494,117.2648,0
44835,33,2025-07-03 18:19:13,CH4,0.0,31.76494,117.2648,0
44832,33,2025-07-03 18:19:11,CO2 ,350.0,31.76494,117.2648,0
44831,33,2025-07-03 18:19:11,CH4,0.0,31.76494,117.2648,0
44828,33,2025-07-03 18:19:10,CO2 ,350.0,31.76494,117.2648,0
44827,33,2025-07-03 18:19:10,CH4,0.0,31.76494,117.2648,0
44824,33,2025-07-03 18:19:09,CO2 ,350.0,31.76494,117.2648,0
44823,33,2025-07-03 18:19:09,CH4,0.0,31.76494,117.2648,0
44820,33,2025-07-03 18:19:08,CO2 ,-2.0,31.76494,117.2648,0
44819,33,2025-07-03 18:19:08,CH4,0.0,31.76494,117.2648,0
44816,33,2025-07-03 18:19:07,CO2 ,350.0,31.76494,117.2648,0
44815,33,2025-07-03 18:19:07,CH4,0.0,31.76494,117.2648,0
44812,33,2025-07-03 18:19:05,CO2 ,350.0,31.76494,117.2648,0
44811,33,2025-07-03 18:19:05,CH4,0.0,31.76494,117.2648,0
44808,33,2025-07-03 18:19:04,CO2 ,350.0,31.76494,117.2648,0
44807,33,2025-07-03 18:19:04,CH4,0.0,31.76494,117.2648,0
44804,33,2025-07-03 18:19:03,CO2 ,350.0,31.76494,117.2648,0
44803,33,2025-07-03 18:19:03,CH4,0.0,31.76494,117.2648,0
44800,33,2025-07-03 18:19:01,CO2 ,352.0,31.76494,117.2648,0
44799,33,2025-07-03 18:19:01,CH4,0.0,31.76494,117.2648,0
44798,33,2025-07-03 18:19:00,CO2 ,350.0,31.76494,117.2648,0
44797,33,2025-07-03 18:19:00,CH4,0.0,31.76494,117.2648,0
44796,33,2025-07-03 18:18:59,CO2 ,351.0,31.76494,117.2648,0
44795,33,2025-07-03 18:18:59,CH4,0.0,31.76494,117.2648,0
44794,33,2025-07-03 18:18:58,CO2 ,351.0,31.76494,117.2648,0
44793,33,2025-07-03 18:18:58,CH4,0.0,31.76494,117.2648,0
44790,33,2025-07-03 18:18:56,CO2 ,350.0,31.76494,117.2648,0
44789,33,2025-07-03 18:18:56,CH4,0.0,31.76494,117.2648,0
44786,33,2025-07-03 18:18:55,CO2 ,350.0,31.76494,117.2648,0
44785,33,2025-07-03 18:18:55,CH4,0.0,31.76494,117.2648,0
44782,33,2025-07-03 18:18:54,CO2 ,350.0,31.76494,117.2648,0
44781,33,2025-07-03 18:18:54,CH4,0.0,31.76494,117.2648,0
44778,33,2025-07-03 18:18:53,CO2 ,350.0,31.76494,117.2648,0
44777,33,2025-07-03 18:18:53,CH4,0.0,31.76494,117.2648,0
44774,33,2025-07-03 18:18:51,CO2 ,350.0,31.76494,117.2648,0
44773,33,2025-07-03 18:18:51,CH4,0.0,31.76494,117.2648,0
44770,33,2025-07-03 18:18:50,CO2 ,350.0,31.76494,117.2648,0
44769,33,2025-07-03 18:18:50,CH4,0.0,31.76494,117.2648,0
44766,33,2025-07-03 18:18:49,CO2 ,-2.0,31.76494,117.2648,0
44765,33,2025-07-03 18:18:49,CH4,0.0,31.76494,117.2648,0
44762,33,2025-07-03 18:18:48,CO2 ,350.0,31.76494,117.2648,0
44761,33,2025-07-03 18:18:48,CH4,0.0,31.76494,117.2648,0
44758,33,2025-07-03 18:18:44,CO2 ,350.0,31.76494,117.2648,0
44757,33,2025-07-03 18:18:44,CH4,0.0,31.76494,117.2648,0
44752,33,2025-07-03 18:18:43,CO2 ,350.0,31.76494,117.2648,0
44751,33,2025-07-03 18:18:43,CH4,0.0,31.76494,117.2648,0
44742,33,2025-07-03 18:18:41,CO2 ,350.0,31.76494,117.2648,0
44741,33,2025-07-03 18:18:41,CH4,0.0,31.76494,117.2648,0
44736,33,2025-07-03 18:18:40,CO2 ,350.0,31.76494,117.2648,0
44735,33,2025-07-03 18:18:40,CH4,0.0,31.76494,117.2648,0
44730,33,2025-07-03 18:18:39,CO2 ,350.0,31.76494,117.2648,0
44729,33,2025-07-03 18:18:39,CH4,0.0,31.76494,117.2648,0
44726,33,2025-07-03 18:18:37,CO2 ,350.0,31.76494,117.2648,0
44725,33,2025-07-03 18:18:37,CH4,0.0,31.76494,117.2648,0
44722,33,2025-07-03 18:18:36,CO2 ,-2.0,31.76494,117.2648,0
44721,33,2025-07-03 18:18:36,CH4,0.0,31.76494,117.2648,0
44716,33,2025-07-03 18:18:35,CO2 ,353.0,31.76494,117.2648,0
44715,33,2025-07-03 18:18:35,CH4,0.0,31.76494,117.2648,0
44710,33,2025-07-03 18:18:34,CO2 ,353.0,31.76494,117.2648,0
44709,33,2025-07-03 18:18:34,CH4,0.0,31.76494,117.2648,0
44696,33,2025-07-03 18:18:30,CO2 ,353.0,31.76494,117.2648,0
44695,33,2025-07-03 18:18:30,CH4,0.0,31.76494,117.2648,0
44688,33,2025-07-03 18:18:28,CO2 ,-2.0,31.76494,117.2648,0
44687,33,2025-07-03 18:18:28,CH4,0.0,31.76494,117.2648,0
44680,33,2025-07-03 18:18:27,CO2 ,355.0,31.76494,117.2648,0
44679,33,2025-07-03 18:18:27,CH4,0.0,31.76494,117.2648,0
44674,33,2025-07-03 18:18:26,CO2 ,356.0,31.76494,117.2648,0
44673,33,2025-07-03 18:18:26,CH4,0.0,31.76494,117.2648,0
44652,33,2025-07-03 18:18:22,CO2 ,355.0,31.76494,117.2648,0
44651,33,2025-07-03 18:18:22,CH4,0.0,31.76494,117.2648,0
44644,33,2025-07-03 18:18:20,CO2 ,354.0,31.76494,117.2648,0
44643,33,2025-07-03 18:18:20,CH4,0.0,31.76494,117.2648,0
44638,33,2025-07-03 18:18:19,CO2 ,358.0,31.76494,117.2648,0
44637,33,2025-07-03 18:18:19,CH4,0.0,31.76494,117.2648,0
44634,33,2025-07-03 18:18:18,CO2 ,353.0,31.76494,117.2648,0
44633,33,2025-07-03 18:18:18,CH4,0.0,31.76494,117.2648,0
44628,33,2025-07-03 18:18:16,CO2 ,351.0,31.76494,117.2648,0
44627,33,2025-07-03 18:18:16,CH4,0.0,31.76494,117.2648,0
44620,33,2025-07-03 18:18:15,CO2 ,350.0,31.76494,117.2648,0
