id,device,timestamp,sensor_type,value,lat,lon,is_deleted
46564,29,2025-07-03 18:29:10,CO2 ,350.0,31.76511,117.265,0
46563,29,2025-07-03 18:29:10,CH4,0.0,31.76511,117.265,0
46560,29,2025-07-03 18:29:09,CO2 ,350.0,31.76512,1.083333,0
46559,29,2025-07-03 18:29:09,CH4,0.0,31.76512,1.083333,0
46556,29,2025-07-03 18:29:07,CO2 ,350.0,31.76513,117.265,0
46555,29,2025-07-03 18:29:07,CH4,0.0,31.76513,117.265,0
46552,29,2025-07-03 18:29:06,CO2 ,350.0,31.76513,117.265,0
46551,29,2025-07-03 18:29:06,CH4,0.0,31.76513,117.265,0
46548,29,2025-07-03 18:29:05,CO2 ,350.0,31.76513,117.265,0
46547,29,2025-07-03 18:29:05,CH4,0.0,31.76513,117.265,0
46546,29,2025-07-03 18:29:04,CO2 ,350.0,31.76513,117.265,0
46545,29,2025-07-03 18:29:04,CH4,0.0,31.76513,117.265,0
46544,29,2025-07-03 18:29:02,CO2 ,350.0,31.76513,117.265,0
46543,29,2025-07-03 18:29:02,CH4,0.0,31.76513,117.265,0
46540,29,2025-07-03 18:29:01,CO2 ,350.0,31.76513,117.265,0
46539,29,2025-07-03 18:29:01,CH4,0.0,31.76513,117.265,0
46536,29,2025-07-03 18:29:00,CO2 ,351.0,31.76513,117.265,0
46535,29,2025-07-03 18:29:00,CH4,0.0,31.76513,117.265,0
46532,29,2025-07-03 18:28:58,CO2 ,-2.0,31.76513,117.265,0
46531,29,2025-07-03 18:28:58,CH4,0.0,31.76513,117.265,0
46528,29,2025-07-03 18:28:57,CO2 ,350.0,31.76513,117.265,0
46527,29,2025-07-03 18:28:57,CH4,0.0,31.76513,117.265,0
46524,29,2025-07-03 18:28:56,CO2 ,350.0,31.76513,117.265,0
46523,29,2025-07-03 18:28:56,CH4,0.0,31.76513,117.265,0
46520,29,2025-07-03 18:28:55,CO2 ,350.0,31.76513,117.265,0
46519,29,2025-07-03 18:28:55,CH4,0.0,31.76513,117.265,0
46516,29,2025-07-03 18:28:53,CO2 ,350.0,31.76513,117.265,0
46515,29,2025-07-03 18:28:53,CH4,0.0,31.76513,117.265,0
46512,29,2025-07-03 18:28:52,CO2 ,350.0,31.76513,117.265,0
46511,29,2025-07-03 18:28:52,CH4,0.0,31.76513,117.265,0
46508,29,2025-07-03 18:28:51,CO2 ,350.0,31.76513,117.265,0
46507,29,2025-07-03 18:28:51,CH4,0.0,31.76513,117.265,0
46506,29,2025-07-03 18:28:50,CO2 ,350.0,31.76513,117.265,0
46505,29,2025-07-03 18:28:50,CH4,0.0,31.76513,117.265,0
46504,29,2025-07-03 18:28:48,CO2 ,350.0,31.76513,117.265,0
46503,29,2025-07-03 18:28:48,CH4,0.0,31.76513,117.265,0
46496,29,2025-07-03 18:28:44,CO2 ,350.0,31.76513,117.265,0
46495,29,2025-07-03 18:28:44,CH4,0.0,31.76513,117.265,0
46492,29,2025-07-03 18:28:43,CO2 ,350.0,31.76513,117.265,0
46491,29,2025-07-03 18:28:43,CH4,0.0,31.76513,117.265,0
46488,29,2025-07-03 18:28:42,CO2 ,350.0,31.76513,117.265,0
46487,29,2025-07-03 18:28:42,CH4,0.0,31.76513,117.265,0
46484,29,2025-07-03 18:28:41,CO2 ,350.0,31.76513,117.265,0
46483,29,2025-07-03 18:28:41,CH4,0.0,31.76513,117.265,0
46480,29,2025-07-03 18:28:39,CO2 ,-2.0,31.76513,117.265,0
46479,29,2025-07-03 18:28:39,CH4,0.0,31.76513,117.265,0
46476,29,2025-07-03 18:28:38,CO2 ,350.0,31.76512,0.316667,0
46475,29,2025-07-03 18:28:38,CH4,0.0,31.76512,0.316667,0
46472,29,2025-07-03 18:28:37,CO2 ,350.0,31.76512,0.316667,0
46471,29,2025-07-03 18:28:37,CH4,0.0,31.76512,0.316667,0
46468,29,2025-07-03 18:28:36,CO2 ,350.0,31.76512,0.316667,0
46467,29,2025-07-03 18:28:36,CH4,0.0,31.76512,0.316667,0
46464,29,2025-07-03 18:28:35,CO2 ,350.0,31.76513,117.265,0
46463,29,2025-07-03 18:28:35,CH4,0.0,31.76513,117.265,0
46460,29,2025-07-03 18:28:33,CO2 ,351.0,31.76513,117.265,0
46459,29,2025-07-03 18:28:33,CH4,0.0,31.76513,117.265,0
46456,29,2025-07-03 18:28:32,CO2 ,351.0,31.76513,117.265,0
46455,29,2025-07-03 18:28:32,CH4,0.0,31.76513,117.265,0
46452,29,2025-07-03 18:28:31,CO2 ,353.0,31.76513,117.265,0
46451,29,2025-07-03 18:28:31,CH4,0.0,31.76513,117.265,0
46448,29,2025-07-03 18:28:30,CO2 ,351.0,31.76513,117.265,0
46447,29,2025-07-03 18:28:30,CH4,0.0,31.76513,117.265,0
46444,29,2025-07-03 18:28:28,CO2 ,351.0,31.76513,117.265,0
46443,29,2025-07-03 18:28:28,CH4,0.0,31.76513,117.265,0
46440,29,2025-07-03 18:28:27,CO2 ,351.0,31.76513,117.265,0
46439,29,2025-07-03 18:28:27,CH4,0.0,31.76513,117.265,0
46436,29,2025-07-03 18:28:26,CO2 ,352.0,31.76513,117.265,0
46435,29,2025-07-03 18:28:26,CH4,0.0,31.76513,117.265,0
46432,29,2025-07-03 18:28:25,CO2 ,350.0,31.76513,117.265,0
46431,29,2025-07-03 18:28:24,CH4,0.0,31.76513,117.265,0
46428,29,2025-07-03 18:28:23,CO2 ,351.0,31.76513,117.265,0
46427,29,2025-07-03 18:28:23,CH4,0.0,31.76513,117.265,0
46424,29,2025-07-03 18:28:22,CO2 ,350.0,31.76513,117.265,0
46423,29,2025-07-03 18:28:22,CH4,0.0,31.76513,117.265,0
46422,29,2025-07-03 18:28:21,CO2 ,-2.0,31.76513,117.265,0
46421,29,2025-07-03 18:28:21,CH4,0.0,31.76513,117.265,0
46420,29,2025-07-03 18:28:19,CO2 ,350.0,31.76513,117.265,0
46419,29,2025-07-03 18:28:19,CH4,0.0,31.76513,117.265,0
46416,29,2025-07-03 18:28:18,CO2 ,351.0,31.76513,117.265,0
46415,29,2025-07-03 18:28:18,CH4,0.0,31.76513,117.265,0
46412,29,2025-07-03 18:28:17,CO2 ,350.0,31.76513,117.265,0
46411,29,2025-07-03 18:28:17,CH4,0.0,31.76513,117.265,0
46410,29,2025-07-03 18:28:16,CO2 ,350.0,31.76513,117.265,0
46409,29,2025-07-03 18:28:16,CH4,0.0,31.76513,117.265,0
46404,29,2025-07-03 18:28:14,CO2 ,350.0,31.76512,117.265,0
46403,29,2025-07-03 18:28:14,CH4,0.0,31.76512,117.265,0
