id,device,timestamp,sensor_type,value,lat,lon,is_deleted
43446,30,2025-07-03 18:14:31,CO2 ,350.0,0.0,0.0,0
43445,30,2025-07-03 18:14:31,CH4,0.0,0.0,0.0,0
43430,30,2025-07-03 18:14:27,CO2 ,350.0,0.0,0.0,0
43429,30,2025-07-03 18:14:27,CH4,0.0,0.0,0.0,0
43426,30,2025-07-03 18:14:26,CO2 ,351.0,0.0,0.0,0
43425,30,2025-07-03 18:14:26,CH4,0.0,0.0,0.0,0
43418,30,2025-07-03 18:14:24,CO2 ,350.0,0.0,0.0,0
43417,30,2025-07-03 18:14:24,CH4,0.0,0.0,0.0,0
43398,30,2025-07-03 18:14:20,CO2 ,-2.0,0.0,0.0,0
43397,30,2025-07-03 18:14:20,CH4,0.0,0.0,0.0,0
43390,30,2025-07-03 18:14:19,CO2 ,350.0,0.0,0.0,0
43389,30,2025-07-03 18:14:19,CH4,0.0,0.0,0.0,0
43382,30,2025-07-03 18:14:18,CO2 ,350.0,0.0,0.0,0
43381,30,2025-07-03 18:14:18,CH4,0.0,0.0,0.0,0
43374,30,2025-07-03 18:14:17,CO2 ,350.0,0.0,0.0,0
43373,30,2025-07-03 18:14:17,CH4,0.0,0.0,0.0,0
43366,30,2025-07-03 18:14:15,CO2 ,350.0,0.0,0.0,0
43365,30,2025-07-03 18:14:15,CH4,0.0,0.0,0.0,0
43358,30,2025-07-03 18:14:14,CO2 ,350.0,0.0,0.0,0
43357,30,2025-07-03 18:14:14,CH4,0.0,0.0,0.0,0
43350,30,2025-07-03 18:14:13,CO2 ,351.0,0.0,0.0,0
43349,30,2025-07-03 18:14:13,CH4,0.0,0.0,0.0,0
43330,30,2025-07-03 18:14:09,CO2 ,351.0,0.0,0.0,0
43329,30,2025-07-03 18:14:09,CH4,0.0,0.0,0.0,0
43322,30,2025-07-03 18:14:08,CO2 ,351.0,0.0,0.0,0
43321,30,2025-07-03 18:14:08,CH4,0.0,0.0,0.0,0
43316,30,2025-07-03 18:14:06,CO2 ,352.0,0.0,0.0,0
43315,30,2025-07-03 18:14:06,CH4,0.0,0.0,0.0,0
43308,30,2025-07-03 18:14:05,CO2 ,353.0,0.0,0.0,0
43307,30,2025-07-03 18:14:05,CH4,0.0,0.0,0.0,0
43300,30,2025-07-03 18:14:04,CO2 ,353.0,0.0,0.0,0
43299,30,2025-07-03 18:14:04,CH4,0.0,0.0,0.0,0
43292,30,2025-07-03 18:14:02,CO2 ,-2.0,0.0,0.0,0
43291,30,2025-07-03 18:14:02,CH4,0.0,0.0,0.0,0
43286,30,2025-07-03 18:14:01,CO2 ,351.0,0.0,0.0,0
43285,30,2025-07-03 18:14:01,CH4,0.0,0.0,0.0,0
43280,30,2025-07-03 18:14:00,CO2 ,351.0,0.0,0.0,0
43279,30,2025-07-03 18:14:00,CH4,0.0,0.0,0.0,0
43272,30,2025-07-03 18:13:59,CO2 ,350.0,0.0,0.0,0
43271,30,2025-07-03 18:13:59,CH4,0.0,0.0,0.0,0
43264,30,2025-07-03 18:13:57,CO2 ,350.0,0.0,0.0,0
